date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Hour,DayOfWeek,Month,Day,Week,Year,Weekend,Lag_1,Lag_2,Lag_6,Lag_12,Lag_24,Rolling_Mean_6,Rolling_Mean_12,Rolling_STD_6,Rolling_STD_12
2016-03-21 12:50:00,50,0,21.29,36.59,19.42666667,38.29,21.79,36.29,20.29,36.03,19.29,42.62666667,10.93333333,22.42666667,19.2,30.96333333,21.79,37.82666667,19.5,37.53,9.13,761.55,63.33333333,3.166666667,40.0,2.42,8.373591071,8.373591071,12,Monday,March,21,12,2016,0,60.0,50.0,70.0,40.0,380.0,60.0,61.666666666666664,8.944271910008815,7.177405625665387
2016-03-21 13:00:00,50,0,21.23,36.4,19.5,38.15666667,21.79,36.29,20.29,35.86333333,19.29,42.5,11.16,21.32333333,19.2,30.89,21.79,37.76,19.5,37.46666667,9.3,761.5,63.0,3.0,40.0,2.5,23.79417607,23.79417607,13,Monday,March,21,12,2016,0,50.0,60.0,70.0,70.0,50.0,56.666666666666664,60.0,8.164965809287711,7.385489458772408
2016-03-21 13:10:00,50,0,21.29,36.4,19.5,37.95,21.79,36.23,20.29,35.73,19.29,42.43333333,11.16,20.59666667,19.2,30.79,21.79,37.7,19.5,37.32666667,9.27,761.4333333,63.16666667,3.0,40.0,2.52,0.289422099,0.289422099,13,Monday,March,21,12,2016,0,50.0,50.0,70.0,60.0,70.0,53.333333333333336,59.166666666666664,5.1639777949595445,7.929614610999251
2016-03-21 13:20:00,60,0,21.23,36.2,19.6,37.76,21.79,36.2,20.2,35.5,19.29,42.26,11.4,19.59,19.26,30.79,21.76,37.62666667,19.5,37.26,9.23,761.3666667,63.33333333,3.0,40.0,2.53,48.72066452,48.72066452,13,Monday,March,21,12,2016,0,50.0,50.0,60.0,60.0,60.0,53.333333333333336,59.166666666666664,5.1639777949595445,7.929614610999251
2016-03-21 13:30:00,60,0,21.23,36.12666667,19.6,37.62666667,21.79,36.12666667,20.2,35.43333333,19.29,42.2,11.36,20.06666667,19.26,30.66666667,21.76,37.62666667,19.5,37.12666667,9.2,761.3,63.5,3.0,40.0,2.55,5.707387929,5.707387929,13,Monday,March,21,12,2016,0,60.0,50.0,50.0,60.0,50.0,55.0,59.166666666666664,5.477225575067145,7.929614610999251
2016-03-21 13:40:00,70,0,21.26,36.06,19.6,37.46666667,21.79,35.93,20.2,35.4,19.29,42.16333333,11.16666667,20.26,19.2,30.53333333,21.76,37.5,19.5,37.0,9.17,761.2333333,63.66666667,3.0,40.0,2.57,4.038715444,4.038715444,13,Monday,March,21,12,2016,0,60.0,60.0,60.0,60.0,60.0,56.666666666666664,60.0,8.164965809287711,8.528028654235195
2016-03-21 13:50:00,40,0,21.2,36.0,19.6,37.32666667,21.79,35.79,20.2,35.32666667,19.29,42.09,11.06333333,20.03,19.2,30.5,21.7,37.43333333,19.5,36.93333333,9.13,761.1666667,63.83333333,3.0,40.0,2.58,16.14597205,16.14597205,13,Monday,March,21,12,2016,0,70.0,60.0,50.0,70.0,50.0,55.0,57.5,10.4880884817096,9.653072991643922
2016-03-21 14:00:00,30,0,21.23,35.9,19.63333333,37.29,21.79,35.7,20.2,35.2,19.29,42.0,11.26333333,20.09666667,19.2,30.5,21.7,37.36333333,19.5,36.86333333,9.1,761.1,64.0,3.0,40.0,2.6,5.939254747,5.939254747,14,Monday,March,21,12,2016,0,40.0,70.0,50.0,70.0,60.0,51.666666666666664,54.166666666666664,14.719601443885436,11.645001528821377
2016-03-21 14:10:00,30,0,21.23,35.82666667,19.7,37.23,21.79,35.7,20.13333333,35.2,19.23,41.93333333,11.56666667,19.93333333,19.2,30.46333333,21.7,37.29,19.5,36.7225,9.18,761.0333333,63.66666667,2.666666667,40.0,2.62,49.28862345,49.28862345,14,Monday,March,21,12,2016,0,30.0,40.0,50.0,70.0,50.0,48.333333333333336,50.833333333333336,17.22401424368989,12.401124093729358
2016-03-21 14:20:00,30,0,21.2,35.76,19.6,37.0,21.7,35.745,20.1,35.2,19.29,41.96666667,11.42666667,19.53333333,19.2,30.39,21.7,37.2,19.5,36.7,9.27,760.9666667,63.33333333,2.333333333,40.0,2.63,20.20738219,20.20738219,14,Monday,March,21,12,2016,0,30.0,30.0,60.0,60.0,40.0,43.333333333333336,48.333333333333336,17.5119007154229,13.371158468437885
2016-03-21 14:30:00,60,0,21.2,35.7,19.6,37.0,21.7,35.59,20.1,35.2,19.29,41.9,11.13,19.86,19.2,30.32333333,21.63333333,37.06666667,19.5,36.59,9.35,760.9,63.0,2.0,40.0,2.65,12.08909532,12.08909532,14,Monday,March,21,12,2016,0,30.0,30.0,60.0,50.0,60.0,43.333333333333336,49.166666666666664,17.5119007154229,13.789543689031678
2016-03-21 14:40:00,50,0,21.2,35.59,19.56666667,37.0,21.7,35.66333333,20.1,35.2,19.2,41.7,11.13,20.46666667,19.2,30.39,21.6,37.0,19.5,36.59,9.43,760.8333333,62.66666667,1.666666667,40.0,2.67,17.74394541,17.74394541,14,Monday,March,21,12,2016,0,60.0,30.0,70.0,60.0,50.0,40.0,48.333333333333336,12.649110640679854,13.371158468437883
2016-03-21 14:50:00,60,0,21.2,35.59,19.56666667,37.0,21.66666667,35.7,20.1,35.2,19.245,41.6725,11.39333333,21.56666667,19.2,30.39,21.6,37.0,19.5,36.59,9.52,760.7666667,62.33333333,1.333333333,40.0,2.68,7.662004209,7.662004209,14,Monday,March,21,12,2016,0,50.0,60.0,40.0,50.0,40.0,43.333333333333336,49.166666666666664,15.055453054187012,13.789543689031678
2016-03-21 15:00:00,60,0,21.2,35.5,19.6,36.86333333,21.66666667,35.62666667,20.1,35.2,19.26,41.59,12.13333333,21.36666667,19.2,30.42666667,21.6,37.0,19.5,36.53,9.6,760.7,62.0,1.0,40.0,2.7,14.37738131,14.37738131,15,Monday,March,21,12,2016,0,60.0,50.0,30.0,50.0,70.0,48.333333333333336,50.0,14.719601443885367,14.142135623737921
2016-03-21 15:10:00,60,0,21.2,35.5,19.6,36.73,21.7,35.52666667,20.06666667,35.16333333,19.29,41.5,12.6,19.29,19.2,30.42666667,21.6,37.0,19.42666667,36.43333333,9.58,760.65,62.0,1.166666667,38.0,2.67,12.83360736,12.83360736,15,Monday,March,21,12,2016,0,60.0,60.0,30.0,50.0,60.0,53.333333333333336,50.833333333333336,12.110601416396928,14.433756729747435
2016-03-21 15:20:00,50,0,21.2,35.5,19.7,36.76,21.7,35.4,20.06666667,35.16333333,19.29,41.5,12.66,18.56333333,19.29,30.5,21.6,37.0,19.5,36.43333333,9.57,760.6,62.0,1.333333333,36.0,2.63,7.884512539,7.884512539,15,Monday,March,21,12,2016,0,60.0,60.0,30.0,60.0,60.0,56.666666666666664,50.0,5.163977794959753,14.142135623737921
2016-03-21 15:30:00,60,0,21.2,35.5,19.7,36.7,21.7,35.36333333,20.0,35.2,19.26,41.36333333,12.36,18.43,19.23,30.42666667,21.6,37.0,19.42666667,36.32666667,9.55,760.55,62.0,1.5,34.0,2.6,1.488582324,1.488582324,15,Monday,March,21,12,2016,0,50.0,60.0,60.0,60.0,60.0,56.666666666666664,50.0,5.163977794959753,14.142135623737921
2016-03-21 15:40:00,50,0,21.2,35.5,19.7,36.66333333,21.7,35.29,20.0,35.2,19.2,41.23,12.22666667,18.35666667,19.29,30.39,21.5,36.96666667,19.42666667,36.32666667,9.53,760.5,62.0,1.666666667,32.0,2.57,40.58141859,40.58141859,15,Monday,March,21,12,2016,0,60.0,50.0,50.0,70.0,60.0,56.666666666666664,48.333333333333336,5.163977794959753,12.67304464626634
2016-03-21 15:50:00,50,0,21.2,35.5,19.63333333,36.59,21.7,35.29,20.0,35.09,19.2,41.2,11.93333333,18.26,19.23,30.32333333,21.5,36.9,19.42666667,36.23,9.52,760.45,62.0,1.833333333,30.0,2.53,28.95864076,28.95864076,15,Monday,March,21,12,2016,0,50.0,60.0,60.0,40.0,70.0,55.0,49.166666666666664,5.477225575067151,12.401124093729448
2016-03-21 16:00:00,60,0,21.2,35.5,19.6,36.59,21.7,35.29,20.0,35.16333333,19.2,41.2,11.93333333,18.8,19.29,30.39,21.5,36.9,19.42666667,36.15666667,9.5,760.4,62.0,2.0,28.0,2.5,28.83659698,28.83659698,16,Monday,March,21,12,2016,0,50.0,50.0,60.0,30.0,70.0,55.0,51.666666666666664,5.477225575067151,11.146408580462998
2016-03-21 16:10:00,50,0,21.13333333,35.4,19.6,36.53,21.7,35.2,20.0,35.2,19.2,41.09,11.8,19.23,19.29,30.39,21.5,36.79,19.46333333,36.16333333,9.47,760.3333333,62.33333333,2.166666667,30.0,2.55,35.07434326,35.07434326,16,Monday,March,21,12,2016,0,60.0,50.0,60.0,30.0,70.0,53.333333333333336,53.333333333333336,5.163977794959551,8.876253645996798
2016-03-21 16:20:00,70,0,21.13333333,35.4,19.6,36.5,21.7,35.2,20.0,35.2,19.2,41.09,11.7175,19.545,19.29,30.39,21.5,36.79,19.46333333,36.09,9.43,760.2666667,62.66666667,2.333333333,32.0,2.6,3.188310016,3.188310016,16,Monday,March,21,12,2016,0,50.0,60.0,50.0,30.0,60.0,56.666666666666664,56.666666666666664,8.164965809287715,6.513389472803745
2016-03-21 16:30:00,60,0,21.1,35.4,19.6,36.5,21.7,35.09,20.0,35.12666667,19.2,41.06,11.63,19.76333333,19.29,30.39,21.5,36.79,19.42666667,36.09,9.4,760.2,63.0,2.5,34.0,2.65,25.12414493,25.12414493,16,Monday,March,21,12,2016,0,70.0,50.0,60.0,60.0,50.0,56.666666666666664,56.666666666666664,8.164965809287715,6.513389472803745
2016-03-21 16:40:00,50,0,21.1,35.4,19.53333333,36.5,21.7,35.09,19.92666667,35.2,19.2,41.06,11.26,19.9,19.2,30.29,21.42666667,36.65666667,19.42666667,36.09,9.37,760.1333333,63.33333333,2.666666667,36.0,2.7,19.19749755,19.19749755,16,Monday,March,21,12,2016,0,60.0,70.0,50.0,50.0,60.0,56.666666666666664,56.666666666666664,8.164965809287715,6.513389472803745
2016-03-21 16:50:00,50,0,21.1,35.4,19.5,36.59,21.7,35.0,19.89,35.2,19.2,41.06,10.86666667,20.96666667,19.2,30.29,21.39,36.59,19.39,36.09,9.33,760.0666667,63.66666667,2.833333333,38.0,2.75,21.32081742,21.32081742,16,Monday,March,21,12,2016,0,50.0,60.0,50.0,60.0,50.0,56.666666666666664,55.833333333333336,8.164965809287715,6.685579234229373
2016-03-21 17:00:00,50,0,21.1,35.4,19.42666667,36.59,21.7,35.0,19.89,35.2,19.2,41.0,10.66,22.09666667,19.2,30.29,21.39,36.59,19.39,36.03,9.3,760.0,64.0,3.0,40.0,2.8,27.21950811,27.21950811,17,Monday,March,21,12,2016,0,50.0,50.0,60.0,60.0,50.0,55.0,55.0,8.366600265350895,6.741998624646542
2016-03-21 17:10:00,50,0,21.1,35.4,19.39,36.62666667,21.7,34.93333333,19.89,35.2,19.2,41.0,10.53333333,22.29,19.2,30.35666667,21.39,36.5,19.39,36.0,9.22,760.0333333,65.16666667,2.833333333,38.16666667,2.97,32.18191033,32.18191033,17,Monday,March,21,12,2016,0,50.0,50.0,50.0,60.0,50.0,55.0,54.166666666666664,8.366600265350895,6.685579234229539
2016-03-21 17:20:00,50,10,21.1,35.4,19.39,36.7,21.7,35.0,19.89,35.2,19.2,41.0,10.26333333,23.16,19.2,30.39,21.39,36.5,19.39,36.0,9.13,760.0666667,66.33333333,2.666666667,36.33333333,3.13,39.55961934,39.55961934,17,Monday,March,21,12,2016,0,50.0,50.0,70.0,50.0,60.0,51.666666666666664,54.166666666666664,4.082482904659154,6.685579234229539
2016-03-21 17:30:00,50,0,21.06666667,35.36333333,19.35666667,36.7,21.7,34.95,19.89,35.23,19.2,40.9,10.19,24.23333333,19.2,30.72333333,21.29,36.5,19.39,36.0,9.05,760.1,67.5,2.5,34.5,3.3,42.34266988,42.34266988,17,Monday,March,21,12,2016,0,50.0,50.0,60.0,60.0,60.0,50.0,53.333333333333336,1.290525214477739e-05,6.513389472804083
2016-03-21 17:40:00,40,30,21.06666667,35.49,19.29,36.83333333,21.63333333,34.79,19.89,35.29,19.2,40.9,10.1,25.09333333,19.29,31.16666667,21.29,36.5,19.39,36.0,8.97,760.1333333,68.66666667,2.333333333,32.66666667,3.47,3.63131552,3.63131552,17,Monday,March,21,12,2016,0,50.0,50.0,50.0,50.0,70.0,48.333333333333336,52.5,4.0824829046589,7.537783614456942
2016-03-21 17:50:00,40,20,21.1,35.82666667,19.29,36.9,21.63333333,34.73,19.99333333,35.83,19.2,40.93333333,10.03333333,26.02666667,19.29,31.175,21.29,36.46666667,19.32333333,36.0,8.88,760.1666667,69.83333333,2.166666667,30.83333333,3.63,43.00553212,43.00553212,17,Monday,March,21,12,2016,0,40.0,50.0,50.0,50.0,40.0,46.666666666666664,51.666666666666664,5.1639777949591466,8.348471099378889
2016-03-21 18:00:00,60,30,21.1,35.96666667,19.29,36.96666667,21.6,34.79,20.4975,36.295,19.2,41.0,9.86,27.36333333,19.29,31.32666667,21.29,36.46666667,19.39,36.0,8.8,760.2,71.0,2.0,29.0,3.8,47.80823183,47.80823183,18,Monday,March,21,12,2016,0,40.0,40.0,50.0,60.0,30.0,48.333333333333336,51.666666666666664,7.5277265271018035,8.348471099378889
2016-03-21 18:10:00,50,20,21.13333333,36.0,19.39,36.9,21.6,34.79,21.06333333,36.29,19.2,41.0,9.726666667,28.55666667,19.29,31.66333333,21.26,36.46666667,19.32333333,36.0,8.68,760.1666667,71.16666667,2.0,30.83333333,3.72,46.32095783,46.32095783,18,Monday,March,21,12,2016,0,60.0,40.0,50.0,50.0,30.0,48.333333333333336,51.666666666666664,7.5277265271018035,8.348471099378889
2016-03-21 18:20:00,90,20,21.2,36.0,19.39,36.96666667,21.6,34.82666667,21.39,35.93,19.1,41.0,9.6,29.16666667,19.29,31.93,21.26,36.46666667,19.35666667,36.0,8.57,760.1333333,71.33333333,2.0,32.66666667,3.63,2.698182978,2.698182978,18,Monday,March,21,12,2016,0,50.0,60.0,50.0,70.0,30.0,55.0,53.333333333333336,18.708286933874245,13.026778945585987
2016-03-21 18:30:00,90,30,21.23,36.03,19.5,37.09,21.66666667,34.96666667,21.39,35.93,19.16666667,41.06,9.533333333,29.9,19.29,32.12666667,21.2,36.69333333,19.29,36.0,8.45,760.1,71.5,2.0,34.5,3.55,12.3204732,12.3204732,18,Monday,March,21,12,2016,0,90.0,50.0,50.0,60.0,60.0,61.666666666666664,55.833333333333336,23.166067138529158,16.764862244014875
2016-03-21 18:40:00,560,30,21.35666667,36.09,19.56666667,37.16333333,21.63333333,35.03,21.39,36.12666667,19.1,41.12666667,9.36,30.13333333,19.29,32.33333333,21.26,37.1,19.29,36.0,8.33,760.0666667,71.66666667,2.0,36.33333333,3.47,24.36848349,24.36848349,18,Monday,March,21,12,2016,0,90.0,90.0,40.0,50.0,50.0,148.33333333333334,98.33333333333333,202.7231281000441,146.33916603271882
2016-03-21 18:50:00,410,20,21.53333333,36.49,19.73,37.29,21.7,35.03,21.39,36.2,19.16666667,41.2,9.226666667,29.92666667,19.35666667,32.5,21.32333333,37.43333333,19.29,36.0,8.22,760.0333333,71.83333333,2.0,38.16666667,3.38,5.003169109,5.003169109,18,Monday,March,21,12,2016,0,560.0,90.0,40.0,50.0,60.0,210.0,128.33333333333334,218.81499034572624,170.44505024058412
2016-03-21 19:00:00,170,10,21.66666667,37.82333333,19.85666667,37.36333333,21.73,35.26666667,21.39,36.03,19.13333333,41.32666667,9.066666667,29.9,19.29,32.56,21.46333333,37.56,19.29,36.03,8.1,760.0,72.0,2.0,40.0,3.3,9.757962835,9.757962835,19,Monday,March,21,12,2016,0,410.0,560.0,60.0,50.0,60.0,228.33333333333334,138.33333333333334,208.0785108238401,168.94503319844688
2016-03-21 19:10:00,110,10,21.84,39.85,20.03333333,37.95666667,21.79,35.8,21.32333333,36.16333333,19.2,41.52666667,8.926666667,29.7,19.29,32.46666667,21.5,37.3,19.29,36.03,7.92,759.9666667,73.5,1.833333333,37.66666667,3.4,10.67857624,10.67857624,19,Monday,March,21,12,2016,0,170.0,410.0,50.0,50.0,60.0,238.33333333333334,143.33333333333334,199.03935959168214,166.9694219873446
2016-03-21 19:20:00,130,10,21.92666667,39.29666667,20.16666667,38.49,21.92666667,36.36,21.29,36.56666667,19.2,41.86,8.8,30.1,19.29,32.26666667,21.63333333,37.15666667,19.29,36.06,7.73,759.9333333,75.0,1.666666667,35.33333333,3.5,10.38411163,10.38411163,19,Monday,March,21,12,2016,0,110.0,170.0,90.0,50.0,50.0,245.0,150.0,193.67498547824982,164.48266004216225
2016-03-21 19:30:00,140,20,22.06666667,38.75666667,20.245,38.645,22.0,36.5,21.23,36.7,19.2,42.06,8.66,30.46333333,19.29,32.06,21.7,37.36333333,19.29,36.0,7.55,759.9,76.5,1.5,33.0,3.6,1.438571326,1.438571326,19,Monday,March,21,12,2016,0,130.0,110.0,90.0,50.0,60.0,253.33333333333334,157.5,186.61904154364032,161.53384109276257
2016-03-21 19:40:00,140,30,22.1,38.1,20.29,38.52666667,22.03333333,36.5,21.2,36.82666667,19.2,42.26,8.533333333,30.46333333,19.35666667,32.86,21.79,37.62666667,19.29,36.0,7.37,759.8666667,78.0,1.333333333,30.66666667,3.7,11.72832138,11.72832138,19,Monday,March,21,12,2016,0,140.0,130.0,560.0,40.0,50.0,183.33333333333334,165.83333333333334,112.72385136548037,157.44888540460218
2016-03-21 19:50:00,140,20,22.16666667,37.96666667,20.35666667,38.26666667,22.1,36.43333333,21.2,36.82666667,19.2,42.2,8.463333333,30.66333333,19.6,33.66,21.85666667,37.76,19.29,36.06,7.18,759.8333333,79.5,1.166666667,28.33333333,3.8,5.359261006,5.359261006,19,Monday,March,21,12,2016,0,140.0,140.0,410.0,40.0,50.0,138.33333333333334,174.16666666666666,19.407902170685144,152.75996223031115
2016-03-21 20:00:00,110,30,22.23,37.56,20.42666667,38.23,22.1,36.36333333,21.36,37.2,19.2,42.32666667,8.39,30.99666667,19.6,33.4,22.0,37.79,19.29,36.06,7.0,759.8,81.0,1.0,26.0,3.9,13.8657895,13.8657895,20,Monday,March,21,12,2016,0,140.0,140.0,170.0,60.0,60.0,128.33333333333334,178.33333333333334,14.719601443886969,150.02020065997988
2016-03-21 20:10:00,140,30,22.29,37.36,20.56666667,38.23,22.1,36.29,21.76,37.12666667,19.26,49.19333333,8.19,31.52333333,19.5,33.06,22.06666667,37.86333333,19.29,36.0,7.05,759.8333333,79.83333333,1.166666667,28.33333333,3.75,34.80109773,34.80109773,20,Monday,March,21,12,2016,0,110.0,140.0,110.0,50.0,50.0,133.33333333333334,185.83333333333334,12.110601416398866,145.1931837451766
2016-03-21 20:20:00,140,20,22.42666667,37.16333333,20.73,38.16333333,22.13333333,36.2,22.23,36.76666667,19.76,64.23333333,8.13,32.19666667,19.5,32.93333333,22.03333333,38.33,19.29,36.0,7.1,759.8666667,78.66666667,1.333333333,30.66666667,3.6,13.31286959,13.31286959,20,Monday,March,21,12,2016,0,140.0,110.0,130.0,90.0,70.0,135.0,190.0,12.24744871392473,142.89220348983994
2016-03-21 20:30:00,140,20,22.5,37.09,20.79,38.16333333,22.2,36.12666667,22.29,36.56,19.7,63.43333333,8.0,32.89,19.5,33.5,22.1,38.72333333,19.2225,35.925,7.15,759.9,77.5,1.5,33.0,3.45,33.02384071,33.02384071,20,Monday,March,21,12,2016,0,140.0,140.0,140.0,90.0,60.0,135.0,194.16666666666666,12.24744871392473,140.41874605060482
2016-03-21 20:40:00,130,30,22.6,37.09,20.89,38.2,22.2,36.09,22.29,37.39,19.7,60.76666667,8.0,33.36333333,19.5,33.43333333,22.23,39.03,19.2,35.9,7.2,759.9333333,76.33333333,1.666666667,35.33333333,3.3,10.6208259,10.6208259,20,Monday,March,21,12,2016,0,140.0,140.0,140.0,560.0,50.0,133.33333333333334,158.33333333333334,12.110601416398866,80.77278269468296
2016-03-21 20:50:00,120,20,22.6,37.09,20.89,38.2,22.2,36.09,22.29,37.53,19.82666667,57.23333333,8.0,33.82666667,19.63333333,35.03,22.29,39.09,19.2,35.86333333,7.25,759.9666667,75.16666667,1.833333333,37.66666667,3.15,0.263305078,0.263305078,20,Monday,March,21,12,2016,0,130.0,140.0,140.0,410.0,50.0,130.0,134.16666666666666,12.649110640681963,16.21353717974188
2016-03-21 21:00:00,140,20,22.63333333,37.09,20.89,38.2,22.2,36.09,22.2,37.16333333,19.76,56.7,8.0,33.96666667,19.7,35.1175,22.32333333,39.06,19.2,35.79,7.3,760.0,74.0,2.0,40.0,3.0,5.145125312,5.145125312,21,Monday,March,21,12,2016,0,120.0,130.0,110.0,170.0,50.0,135.0,131.66666666666666,8.366600265353693,11.934162828800785
2016-03-21 21:10:00,120,20,22.7,37.09,20.96333333,38.2,22.2,36.12666667,22.125,36.9975,19.7,56.56666667,7.966666667,34.46666667,19.7,35.2,22.39,39.06,19.2,35.79,7.3,760.0,74.16666667,2.166666667,37.16666667,3.03,14.37000007,14.37000007,21,Monday,March,21,12,2016,0,140.0,120.0,140.0,110.0,50.0,131.66666666666666,132.5,9.831920802512663,10.552897060225838
2016-03-21 21:20:00,120,30,22.7,36.96666667,21.0,38.09,22.2,36.2,22.1,36.9,19.65,55.7,7.966666667,34.6,19.66666667,35.06,22.5,39.16333333,19.2,35.79,7.3,760.0,74.33333333,2.333333333,34.33333333,3.07,22.20780483,22.20780483,21,Monday,March,21,12,2016,0,120.0,140.0,140.0,130.0,50.0,128.33333333333334,131.66666666666666,9.831920802512565,11.1464085804582
2016-03-21 21:30:00,140,20,22.7,36.82666667,21.0,38.03,22.2,36.2,22.06666667,36.66333333,19.66666667,54.83333333,8.0,34.29333333,19.6,34.93333333,22.5,39.03,19.2,35.79,7.3,760.0,74.5,2.5,31.5,3.1,34.64963899,34.64963899,21,Monday,March,21,12,2016,0,120.0,120.0,140.0,140.0,50.0,128.33333333333334,131.66666666666666,9.831920802512565,11.1464085804582
2016-03-21 21:40:00,100,20,22.79,36.7,20.89,38.0,22.2,36.2,22.06666667,36.66333333,19.6,54.22666667,8.0,35.23333333,19.6,34.86333333,22.6,38.96666667,19.2,35.79,7.3,760.0,74.66666667,2.666666667,28.66666667,3.13,1.044215821,1.044215821,21,Monday,March,21,12,2016,0,140.0,120.0,130.0,140.0,40.0,123.33333333333333,128.33333333333334,15.055453054188584,14.034589305348044
2016-03-21 21:50:00,70,20,22.79,36.62666667,20.89,38.06,22.16666667,36.26666667,22.0,36.73,19.6,53.56333333,7.9,35.89666667,19.6,34.79,22.66666667,38.96666667,19.2,35.79,7.3,760.0,74.83333333,2.833333333,25.83333333,3.17,47.78758846,47.78758846,21,Monday,March,21,12,2016,0,100.0,140.0,120.0,140.0,40.0,115.0,122.5,26.645825188952294,21.373305355472816
2016-03-21 22:00:00,60,20,22.79,36.59,20.85666667,38.2,22.1,36.4,22.0,36.79,19.6,53.15666667,7.833333333,36.49,19.6,34.73,22.7,39.06666667,19.2,35.86333333,7.3,760.0,75.0,3.0,23.0,3.2,40.20553121,40.20553121,22,Monday,March,21,12,2016,0,70.0,100.0,140.0,110.0,60.0,101.66666666666667,118.33333333333333,31.25166662222773,27.906771199620813
2016-03-21 22:10:00,70,30,22.73,36.66333333,20.79,38.33333333,22.0,36.32666667,22.0,36.9,19.5,52.96666667,7.69,37.795,19.6,34.79,22.7,39.46,19.2,36.03,7.18,759.9333333,76.0,2.833333333,30.0,3.27,45.58699449,45.58699449,22,Monday,March,21,12,2016,0,60.0,70.0,120.0,140.0,50.0,93.33333333333333,112.5,32.04163957519742,30.188799849675238
2016-03-21 22:20:00,70,20,22.7,36.79,20.76,38.43333333,22.0,36.4,22.0,36.96666667,19.5,52.82666667,7.59,38.73333333,19.6,34.93333333,22.7,39.96333333,19.2,36.16333333,7.07,759.8666667,77.0,2.666666667,37.0,3.33,15.4733398,15.4733398,22,Monday,March,21,12,2016,0,70.0,60.0,120.0,140.0,90.0,85.0,106.66666666666667,30.166206257999793,31.139957766462903
2016-03-21 22:30:00,50,20,22.7,36.8725,20.7,38.63333333,22.0,36.4,22.0,37.03,19.5,52.63333333,7.53,39.73333333,19.6,35.13333333,22.7,40.29666667,19.2,36.32666667,6.95,759.8,78.0,2.5,44.0,3.4,16.19639385,16.19639385,22,Monday,March,21,12,2016,0,70.0,70.0,140.0,140.0,90.0,70.0,99.16666666666667,16.733200530686783,33.154825052208594
2016-03-21 22:40:00,60,20,22.63333333,36.9,20.6,38.69,22.0,36.46666667,22.06666667,37.22333333,19.5,52.36,7.5,41.03333333,19.6,35.29,22.7,40.8,19.2,36.46666667,6.83,759.7333333,79.0,2.333333333,51.0,3.47,6.917988916,6.917988916,22,Monday,March,21,12,2016,0,50.0,70.0,100.0,130.0,560.0,63.333333333333336,93.33333333333333,8.164965809287814,33.393884397471005
2016-03-21 22:50:00,30,20,22.6,36.9,20.46333333,38.9,22.0,36.5,22.36,37.22333333,19.5,52.22333333,7.5,42.09333333,19.6,35.36333333,22.66666667,41.23,19.2,36.62666667,6.72,759.6666667,80.0,2.166666667,58.0,3.53,47.87803099,47.87803099,22,Monday,March,21,12,2016,0,60.0,50.0,70.0,120.0,410.0,56.666666666666664,85.83333333333333,15.055453054187208,36.79385653594947
2016-03-21 23:00:00,40,20,22.6,36.9,20.39,38.96666667,22.0,36.5,22.5,37.09,19.5,51.96333333,7.4,43.59333333,19.6,35.56666667,22.6,41.43,19.2,36.76,6.6,759.6,81.0,2.0,65.0,3.6,11.63345879,11.63345879,23,Monday,March,21,12,2016,0,30.0,60.0,60.0,140.0,170.0,53.333333333333336,77.5,16.329931618559613,34.67380462644519
2016-03-21 23:10:00,40,30,22.6,37.0,20.35666667,39.09,21.89,36.4,22.5,37.12666667,19.39,51.66333333,7.333333333,44.4,19.6,35.83333333,22.6,41.82666667,19.2,36.82666667,6.42,759.6,81.5,1.833333333,64.83333333,3.48,1.185745373,1.185745373,23,Monday,March,21,12,2016,0,40.0,30.0,70.0,120.0,110.0,48.333333333333336,70.83333333333333,14.719601443885292,33.42789617107868
2016-03-21 23:20:00,60,20,22.53333333,37.06,20.29,39.16333333,21.89,36.46666667,22.42666667,37.2,19.39,51.46333333,7.19,45.83333333,19.6,36.12666667,22.6,41.9,19.2,36.96666667,6.23,759.6,82.0,1.666666667,64.66666667,3.37,2.605581342,2.605581342,23,Monday,March,21,12,2016,0,40.0,40.0,70.0,120.0,130.0,46.666666666666664,65.83333333333333,12.11060141639667,29.682665076788293
2016-03-21 23:30:00,70,20,22.5,37.29,20.2,39.2,21.82333333,36.43333333,22.39,37.23,19.39,51.06,7.123333333,47.09333333,19.6,36.33333333,22.56666667,41.86,19.2,37.23,6.05,759.6,82.5,1.5,64.5,3.25,46.63598669,46.63598669,23,Monday,March,21,12,2016,0,60.0,40.0,50.0,140.0,140.0,50.0,60.0,15.491933384834972,18.586407545696805
2016-03-21 23:40:00,70,20,22.5,37.29,20.13333333,39.33333333,21.89,36.56,22.39,37.29,19.39,50.86,7.06,47.65666667,19.7,36.62666667,22.5,42.0,19.2,37.3975,5.87,759.6,83.0,1.333333333,64.33333333,3.13,1.937575114,1.937575114,23,Monday,March,21,12,2016,0,70.0,60.0,60.0,100.0,140.0,51.666666666666664,57.5,17.224014243689886,14.222261679244985
